,masked_idx,masked_correct,entailment
6321,7,9,True
6322,35,5,False
6323,13,3,True
6324,3,5,False
6325,3,14,False
6326,2,6,True
6327,10,5,True
6328,5,3,False
6329,10,3,False
6330,23,9,True
6331,3,9,False
6332,11,5,False
6333,6,7,True
6334,3,7,True
6335,13,3,False
6336,3,3,True
6337,2,11,False
6338,2,7,True
6339,5,6,True
6340,2,4,True
6341,2,3,True
6342,2,5,True
6343,5,4,True
6344,3,3,True
6345,3,3,True
6346,22,6,False
6347,2,3,False
6348,12,3,True
6349,2,12,False
6350,3,6,True
6351,2,7,True
6352,7,7,False
6353,2,3,True
6354,6,8,True
6355,29,4,False
6356,4,3,False
6357,3,4,True
6358,2,8,True
6359,19,12,True
6360,17,6,False
6361,15,4,True
6362,9,8,False
6363,10,8,True
6364,6,3,True
6365,14,12,True
6366,6,9,False
6367,8,5,False
6368,3,8,False
6369,3,4,False
6370,5,3,True
6371,3,5,True
6372,18,8,True
6373,5,4,True
6374,12,6,True
6375,2,13,False
6376,8,8,True
6377,2,3,False
6378,2,4,True
6379,31,3,False
6380,12,5,False
6381,3,3,True
6382,25,3,True
6383,6,4,True
6384,15,8,False
6385,19,15,True
6386,9,3,False
6387,42,6,False
6388,2,3,True
6389,9,5,False
6390,16,7,False
6391,14,5,False
6392,28,5,True
6393,4,8,False
6394,6,4,False
6395,9,4,False
6396,23,4,False
6397,2,11,True
6398,12,14,False
6399,27,10,True
6400,5,6,False
6401,50,3,True
6402,9,8,False
6403,9,3,False
6404,11,6,False
6405,21,8,False
6406,12,7,True
6407,2,4,True
6408,3,3,True
6409,2,3,False
6410,2,10,False
6411,3,12,True
6412,4,7,True
6413,2,12,False
6414,20,3,True
6415,3,3,True
6416,5,5,True
6417,15,5,True
6418,2,6,False
6419,40,5,False
6420,12,11,True
6421,2,3,False
6422,12,8,False
6423,12,10,False
6424,7,3,True
6425,7,4,False
6426,21,6,False
6427,9,5,True
6428,9,4,False
6429,4,15,True
6430,5,7,False
6431,9,5,True
6432,2,11,False
6433,2,4,True
6434,2,5,True
6435,5,3,True
6436,8,3,False
6437,3,3,True
6438,11,10,False
6439,2,3,False
6440,23,11,False
6441,20,5,False
6442,8,12,False
6443,3,4,False
6444,11,3,False
6445,5,7,True
6446,18,3,True
6447,3,6,True
6448,5,3,True
6449,3,10,False
6450,12,6,True
6451,7,3,True
6452,3,4,False
6453,11,5,False
6454,2,5,False
6455,11,3,True
6456,3,8,True
6457,3,7,False
6458,5,7,True
6459,14,3,True
6460,3,3,False
6461,12,6,False
6462,43,8,False
6463,15,8,False
6464,3,9,True
6465,3,10,False
6466,6,12,False
6467,2,4,True
6468,21,14,False
6469,3,13,True
6470,22,3,True
6471,36,11,False
6472,3,4,False
6473,4,3,False
6474,2,3,False
6475,2,12,False
6476,6,3,True
6477,3,8,False
6478,3,8,False
6479,25,11,False
6480,6,6,False
6481,18,3,True
6482,2,3,True
6483,4,5,True
6484,2,4,True
6485,2,4,True
6486,4,7,True
6487,2,5,False
6488,3,3,False
6489,43,15,False
6490,14,14,False
6491,5,7,True
6492,13,3,False
6493,3,8,False
6494,12,10,True
6495,2,4,True
6496,34,10,False
6497,33,6,False
6498,6,4,False
6499,12,4,True
6500,6,15,False
6501,11,8,False
6502,21,10,False
6503,15,6,False
6504,7,8,True
6505,4,7,False
6506,3,3,True
6507,3,7,True
6508,5,14,False
6509,16,5,True
6510,2,12,True
6511,4,4,True
6512,2,4,True
6513,32,3,True
6514,14,3,True
6515,3,3,True
6516,3,3,True
6517,62,5,False
6518,5,4,True
6519,25,7,True
6520,14,7,True
6521,18,13,True
6522,3,4,True
6523,2,3,False
6524,3,4,False
6525,3,3,True
6526,4,4,False
6527,3,3,True
6528,29,9,False
6529,6,10,False
6530,15,3,True
6531,22,12,True
6532,2,3,False
6533,42,3,False
6534,18,11,True
6535,8,6,False
6536,4,3,False
6537,7,7,True
6538,2,15,True
6539,10,5,False
6540,9,8,False
6541,6,3,False
6542,2,14,False
6543,3,5,True
6544,14,9,False
6545,30,11,False
6546,26,7,True
6547,26,6,True
6548,2,5,True
6549,12,3,False
6550,2,4,True
6551,3,6,True
6552,2,3,False
6553,11,10,True
6554,5,5,False
6555,95,11,False
6556,6,6,True
6557,8,8,True
6558,3,6,False
6559,5,5,False
6560,2,13,False
6561,3,14,False
6562,2,9,False
6563,5,13,True
6564,17,4,True
6565,3,12,False
6566,9,3,True
6567,2,3,False
6568,3,6,True
6569,9,5,False
6570,3,3,True
6571,30,7,False
6572,2,3,True
6573,37,6,True
6574,7,8,True
6575,2,11,False
6576,2,6,False
6577,16,15,True
6578,27,7,False
6579,3,4,False
6580,6,5,False
6581,5,8,False
6582,11,10,False
6583,35,6,True
6584,2,4,True
6585,5,6,True
6586,19,3,True
6587,16,15,False
6588,13,13,True
6589,7,11,True
6590,2,3,True
6591,3,6,True
6592,4,4,True
6593,2,3,False
6594,2,14,True
6595,9,3,False
6596,3,5,True
6597,3,4,False
6598,5,7,False
6599,3,12,False
6600,23,7,True
6601,12,3,False
6602,4,3,False
6603,10,7,False
6604,7,9,False
6605,10,13,True
6606,8,4,True
6607,5,7,False
6608,5,3,True
6609,2,6,False
6610,5,4,False
6611,3,4,False
6612,22,7,True
6613,3,15,False
6614,2,11,True
6615,8,3,True
6616,23,6,False
6617,7,3,True
6618,5,11,False
6619,12,6,False
6620,4,5,True
6621,2,7,False
6622,5,14,False
6623,9,5,False
6624,5,3,True
6625,5,4,True
6626,14,5,True
6627,8,8,True
6628,2,3,False
6629,2,3,True
6630,23,4,True
6631,3,4,False
6632,13,15,False
6633,3,3,True
6634,3,4,False
6635,17,5,False
6636,2,10,True
6637,19,8,False
6638,17,6,False
6639,3,3,True
6640,3,12,False
6641,3,8,True
6642,2,15,True
6643,2,14,False
6644,7,5,False
6645,2,5,True
6646,3,3,True
6647,14,5,False
6648,41,9,False
6649,19,13,True
6650,2,4,True
6651,4,3,True
6652,2,9,False
6653,3,4,False
6654,3,7,False
6655,2,4,True
6656,18,15,True
6657,2,3,False
6658,2,4,True
6659,3,10,False
6660,3,11,False
6661,2,11,True
6662,11,5,True
6663,3,5,False
6664,10,8,False
6665,28,4,True
6666,6,7,False
6667,6,10,False
6668,27,11,False
6669,3,9,False
6670,7,13,False
6671,2,7,True
6672,13,5,False
6673,2,4,True
6674,5,11,True
6675,26,4,False
6676,2,3,False
6677,5,6,False
6678,3,15,False
6679,19,6,False
6680,28,8,True
6681,5,3,True
6682,2,3,False
6683,4,11,False
6684,17,5,True
6685,8,6,True
6686,3,3,True
6687,3,8,True
6688,2,6,False
6689,2,7,False
6690,4,14,True
6691,3,15,False
6692,2,7,False
6693,3,14,False
6694,4,8,True
6695,19,8,False
6696,17,8,True
6697,7,6,True
6698,5,7,True
6699,4,3,True
6700,7,4,False
6701,7,12,False
6702,4,3,False
6703,3,11,True
6704,12,9,False
6705,4,12,True
6706,2,4,True
6707,3,3,True
6708,2,11,False
6709,3,3,True
6710,13,3,True
6711,27,3,False
6712,4,6,True
6713,15,3,False
6714,2,13,False
6715,4,4,True
6716,4,13,True
6717,9,11,False
6718,5,3,True
6719,4,8,True
6720,20,9,True
6721,12,6,True
6722,3,3,True
6723,3,9,True
6724,3,4,True
6725,19,3,True
6726,11,7,True
6727,17,6,True
6728,3,3,True
6729,13,3,True
6730,3,3,True
6731,23,6,False
6732,41,3,True
6733,6,7,False
6734,3,3,True
6735,14,15,False
6736,5,4,False
6737,2,4,True
6738,9,3,False
6739,15,5,True
6740,4,4,False
6741,3,12,False
6742,3,8,False
6743,10,4,False
6744,4,3,True
6745,32,4,False
6746,3,8,True
6747,5,6,True
6748,2,4,True
6749,6,7,True
6750,15,4,True
6751,16,13,True
6752,2,4,True
6753,27,8,True
6754,2,7,False
6755,3,6,False
6756,16,15,False
6757,5,11,False
6758,2,11,False
6759,2,3,False
6760,4,4,True
6761,6,8,False
6762,22,5,False
6763,3,4,False
6764,12,3,True
6765,20,4,False
6766,7,4,False
6767,16,5,False
6768,3,3,True
6769,3,5,True
6770,8,8,True
6771,13,5,False
6772,12,8,False
6773,9,6,True
6774,3,3,True
6775,33,7,False
6776,6,6,True
6777,2,4,True
6778,3,4,True
6779,15,4,False
6780,19,4,False
6781,10,8,True
6782,18,4,False
6783,10,5,True
6784,3,9,False
6785,3,14,False
6786,5,4,False
6787,5,4,True
6788,6,5,True
6789,2,5,True
6790,2,6,False
6791,7,7,False
6792,2,14,False
6793,2,5,True
6794,6,6,False
6795,3,5,False
6796,2,7,True
6797,12,4,False
6798,12,8,False
6799,2,3,True
6800,5,5,True
6801,3,3,True
6802,9,8,True
6803,4,5,False
6804,5,4,False
6805,3,7,True
6806,17,7,False
6807,12,8,False
6808,3,7,True
6809,3,4,True
6810,17,5,False
6811,3,12,False
6812,2,15,False
6813,7,7,False
6814,2,6,False
6815,5,9,False
6816,5,8,False
6817,4,7,False
6818,15,4,True
6819,3,7,False
6820,10,8,False
6821,9,4,True
6822,15,3,False
6823,2,3,False
6824,2,7,False
6825,12,3,False
6826,2,3,True
6827,5,3,True
6828,2,6,True
6829,23,8,True
6830,3,14,True
6831,4,6,True
6832,6,4,True
6833,14,6,True
6834,2,3,False
6835,2,8,False
6836,12,12,False
6837,6,9,True
6838,14,3,True
6839,2,4,True
6840,9,3,True
6841,19,3,False
6842,6,7,True
6843,2,14,True
6844,12,4,False
6845,11,11,False
6846,3,3,True
6847,22,6,True
6848,6,12,True
6849,7,14,False
6850,9,3,False
6851,3,7,True
6852,2,15,True
6853,6,12,True
6854,2,4,True
6855,33,9,False
6856,3,5,False
6857,15,13,True
6858,11,8,True
6859,8,8,True
6860,3,3,True
6861,9,8,False
6862,5,5,False
6863,28,3,False
6864,4,11,True
6865,2,8,True
6866,10,11,False
6867,17,10,True
6868,3,9,False
6869,15,7,True
6870,22,12,True
6871,18,3,True
6872,3,7,False
6873,3,4,True
6874,3,4,True
6875,2,5,True
6876,3,14,False
6877,25,7,False
6878,35,8,False
6879,2,14,False
6880,5,6,True
6881,2,4,True
6882,23,6,True
6883,8,10,False
6884,3,10,True
6885,7,3,False
6886,3,8,False
6887,5,3,False
6888,13,5,True
6889,2,11,False
6890,23,4,True
6891,24,6,True
6892,13,6,True
6893,3,9,False
6894,5,5,False
6895,28,4,True
6896,3,13,False
6897,6,14,True
6898,9,7,True
6899,12,14,True
6900,6,8,False
6901,28,10,False
6902,41,5,False
6903,18,12,True
6904,3,4,True
6905,3,9,False
6906,2,3,False
6907,2,3,True
6908,3,3,True
6909,3,3,True
6910,14,7,False
6911,7,6,False
6912,24,6,True
6913,36,4,False
6914,3,8,True
6915,23,3,True
6916,2,9,True
6917,5,6,False
6918,24,11,True
6919,3,7,True
6920,11,8,False
6921,10,7,True
6922,3,14,False
6923,4,3,False
6924,2,7,False
6925,25,3,True
6926,2,4,True
6927,2,7,False
6928,11,3,False
6929,7,7,True
6930,2,3,False
6931,3,8,False
6932,5,5,True
6933,6,5,True
6934,11,6,False
6935,12,15,True
6936,5,6,False
6937,2,7,True
6938,4,3,True
6939,6,13,True
6940,2,8,True
6941,29,5,False
6942,14,8,True
6943,4,13,True
6944,11,4,False
6945,3,8,True
6946,14,7,True
6947,26,7,False
6948,6,11,False
6949,3,3,True
6950,3,7,False
6951,3,3,True
6952,3,4,False
6953,3,8,False
6954,12,7,False
6955,4,6,False
6956,3,4,True
6957,5,10,False
6958,13,15,True
6959,2,7,False
6960,17,6,True
6961,3,6,True
6962,5,4,False
6963,2,7,True
6964,38,10,False
6965,2,7,False
6966,2,3,False
6967,36,7,False
6968,24,9,True
6969,6,13,False
6970,26,8,True
6971,3,6,True
6972,6,3,True
6973,3,4,False
6974,7,4,True
6975,4,4,True
6976,3,3,False
6977,12,3,True
6978,8,8,True
6979,13,10,False
6980,4,6,True
6981,2,3,False
6982,16,7,False
6983,9,13,False
6984,2,4,True
6985,5,8,False
6986,3,3,True
6987,2,10,True
6988,17,6,True
6989,4,10,True
6990,3,3,True
6991,2,6,False
6992,2,8,True
6993,13,7,False
6994,35,11,False
6995,3,4,False
6996,3,4,True
6997,4,3,False
6998,4,12,False
6999,51,7,False
7000,12,3,True
7001,4,7,False
7002,8,4,True
7003,2,4,True
7004,3,4,False
7005,18,8,True
7006,7,6,False
7007,20,9,False
7008,3,3,True
7009,3,4,False
7010,2,9,True
7011,3,8,True
7012,5,8,False
7013,3,3,True
7014,2,4,True
7015,5,3,False
7016,3,3,True
7017,64,8,True
7018,5,6,False
7019,3,9,False
7020,8,4,True
7021,2,5,True
7022,29,5,False
7023,11,6,False
7024,5,7,True
7025,4,3,False
7026,27,14,False
7027,21,3,True
7028,2,3,False
7029,4,8,True
7030,8,12,True
7031,22,6,False
7032,3,3,True
7033,24,14,False
7034,28,8,False
7035,2,6,False
7036,4,6,True
7037,3,6,True
7038,3,3,True
7039,19,4,False
7040,8,7,False
7041,4,3,True
7042,4,4,True
7043,5,3,False
7044,4,3,True
7045,2,3,True
7046,4,7,False
7047,3,4,False
7048,4,4,True
7049,5,3,True
7050,5,8,True
7051,29,12,True
7052,2,8,False
7053,3,7,True
7054,3,4,False
7055,6,5,False
7056,3,4,False
7057,4,7,True
7058,10,4,False
7059,2,8,False
7060,17,9,False
7061,16,10,False
7062,2,7,True
7063,3,5,False
7064,3,7,False
7065,6,11,False
7066,12,7,False
7067,6,4,True
7068,12,8,False
7069,20,8,False
7070,11,3,True
7071,3,8,True
7072,4,3,True
7073,2,4,True
7074,3,13,True
7075,2,4,True
7076,3,9,False
7077,4,3,True
7078,2,4,True
7079,4,3,False
7080,3,11,True
7081,2,3,False
7082,4,6,True
7083,5,8,False
7084,3,3,False
7085,7,8,True
7086,2,7,True
7087,9,12,False
7088,2,7,True
7089,43,8,True
7090,5,12,False
7091,2,4,True
7092,25,3,False
7093,21,3,False
7094,35,7,True
7095,7,10,True
7096,3,3,True
7097,5,6,True
7098,2,11,True
7099,17,5,False
7100,21,3,True
7101,18,7,True
7102,16,4,True
7103,14,8,False
7104,4,5,True
7105,6,3,False
7106,28,7,True
7107,20,3,False
7108,5,3,True
7109,3,4,True
7110,3,6,True
7111,2,9,True
7112,13,4,True
7113,4,4,True
7114,4,7,False
7115,27,3,False
7116,12,8,True
7117,5,3,True
7118,2,8,False
7119,52,7,False
7120,3,3,True
7121,28,8,False
7122,6,4,False
7123,43,3,False
7124,2,4,True
7125,2,4,True
7126,12,3,False
7127,2,5,True
7128,13,4,False
7129,9,6,True
7130,22,9,False
7131,4,8,False
7132,3,4,False
7133,23,4,False
7134,4,5,True
7135,29,11,True
7136,22,8,False
7137,2,11,False
7138,9,7,True
7139,3,9,True
7140,8,4,False
7141,10,5,False
7142,3,5,False
7143,46,9,False
7144,5,3,False
7145,2,9,True
7146,6,6,False
7147,19,7,True
7148,7,7,False
7149,5,3,True
7150,15,8,True
7151,6,4,True
7152,2,4,True
7153,3,15,True
7154,16,3,True
7155,62,4,False
7156,5,3,True
7157,2,8,True
7158,3,14,False
7159,4,4,False
7160,3,5,False
7161,6,4,False
7162,3,4,False
7163,3,10,True
7164,10,3,True
7165,2,4,True
7166,6,6,False
7167,2,4,True
7168,3,4,False
7169,8,6,True
7170,4,8,True
7171,7,8,True
7172,5,4,False
7173,3,3,True
7174,2,7,True
7175,9,4,False
7176,38,5,True
7177,2,4,True
7178,2,6,True
7179,3,7,False
7180,24,4,False
7181,11,9,False
7182,27,10,False
7183,18,8,False
7184,2,7,False
7185,4,8,False
7186,21,5,True
7187,3,3,True
7188,4,8,True
7189,3,7,True
7190,6,4,False
7191,8,7,False
7192,14,10,False
7193,5,7,False
7194,2,3,False
7195,6,5,True
7196,3,4,True
7197,16,15,True
7198,50,4,False
7199,9,14,False
7200,4,3,False
7201,17,3,False
7202,17,12,False
7203,26,4,True
7204,36,8,False
7205,10,7,True
7206,2,12,True
7207,2,5,True
7208,4,4,True
7209,3,14,True
7210,14,4,False
7211,4,4,True
7212,9,7,False
7213,15,3,True
7214,2,13,False
7215,12,6,False
7216,9,4,False
7217,8,6,True
7218,2,8,False
7219,9,7,False
7220,2,4,True
7221,13,6,True
7222,8,12,True
7223,3,4,True
7224,2,15,False
7225,4,10,False
7226,3,7,True
7227,3,4,False
7228,42,5,True
7229,18,5,True
7230,3,4,False
7231,5,8,False
7232,10,3,True
7233,2,7,True
7234,4,5,False
7235,3,4,True
7236,12,6,False
7237,2,8,False
7238,3,7,False
7239,17,5,True
7240,3,11,False
7241,14,5,False
7242,23,6,True
7243,21,5,True
7244,15,4,True
7245,2,14,False
7246,2,7,False
7247,16,9,True
7248,33,12,False
7249,4,3,True
7250,2,3,False
7251,18,3,True
7252,39,15,False
7253,8,6,False
7254,8,7,False
7255,2,15,True
7256,2,7,True
7257,4,6,True
7258,7,5,False
7259,6,7,True
7260,12,4,False
7261,19,8,True
7262,12,3,True
7263,7,4,False
7264,14,4,False
7265,25,3,False
7266,2,15,False
7267,3,8,False
7268,20,7,False
7269,24,13,True
7270,3,8,True
7271,7,5,False
7272,12,7,True
7273,2,3,False
7274,3,10,True
7275,4,5,False
7276,3,14,True
7277,6,4,True
7278,4,5,True
7279,3,10,True
7280,4,9,False
7281,4,7,True
7282,11,5,False
7283,4,7,True
7284,9,5,True
7285,3,3,True
7286,4,3,True
7287,7,6,False
7288,22,4,True
7289,3,7,False
7290,4,4,True
7291,6,3,False
7292,20,15,False
7293,18,5,True
7294,4,13,False
7295,3,3,True
7296,13,8,False
7297,2,10,False
7298,2,15,False
7299,8,6,True
7300,2,3,False
7301,3,6,True
7302,3,14,True
7303,3,4,False
7304,4,6,True
7305,3,4,False
7306,26,4,True
7307,18,3,True
7308,2,6,False
7309,4,8,True
7310,4,4,True
7311,11,4,False
7312,10,3,True
7313,4,4,True
7314,3,9,False
7315,9,3,True
7316,2,12,False
7317,7,4,True
7318,2,9,True
7319,2,13,True
7320,3,6,True
7321,3,7,False
7322,18,7,True
7323,4,4,True
7324,32,4,False
7325,18,6,False
7326,3,6,True
7327,10,6,False
7328,7,4,True
7329,11,11,True
7330,7,7,False
7331,24,13,False
7332,6,4,False
7333,3,12,False
7334,3,8,True
7335,2,3,False
7336,2,4,True
7337,15,4,False
7338,6,8,True
7339,9,3,True
7340,31,4,False
7341,3,7,False
7342,2,12,True
7343,4,3,False
7344,5,4,False
7345,21,8,False
7346,27,5,False
7347,2,4,True
7348,2,13,True
7349,6,15,False
7350,4,8,False
7351,28,7,True
7352,8,3,True
7353,2,13,False
7354,3,3,True
7355,4,15,True
7356,4,3,True
7357,3,8,True
7358,11,5,False
7359,8,8,False
7360,2,8,True
7361,9,7,True
7362,17,9,False
7363,19,8,True
7364,19,13,False
7365,2,6,True
7366,4,4,True
7367,7,4,True
7368,6,4,False
7369,19,3,False
7370,13,13,False
7371,6,10,False
7372,2,3,False
7373,3,13,True
7374,62,7,True
7375,6,4,True
7376,3,6,False
7377,31,6,True
7378,5,3,True
7379,29,9,False
7380,11,4,False
7381,2,12,True
7382,4,12,True
7383,4,5,True
7384,6,8,False
7385,5,5,True
7386,11,8,False
7387,5,10,False
7388,7,4,False
7389,3,4,True
7390,15,5,False
7391,18,3,True
7392,34,3,True
7393,2,7,True
7394,3,3,True
7395,8,3,False
7396,8,7,False
7397,3,12,False
7398,3,13,False
7399,11,3,True
7400,15,3,True
7401,2,3,False
7402,3,8,True
7403,12,6,False
7404,4,12,False
7405,3,15,False
7406,5,12,True
7407,11,3,True
7408,12,3,True
7409,2,14,False
7410,64,14,False
7411,3,4,False
7412,3,11,False
7413,6,3,True
7414,9,5,True
7415,31,14,True
7416,14,9,False
7417,2,7,True
7418,16,3,False
7419,8,5,False
7420,32,3,False
7421,3,4,False
7422,42,7,False
7423,40,4,False
7424,5,6,False
7425,17,3,False
7426,20,3,True
7427,3,8,True
7428,3,10,False
7429,31,4,True
7430,8,13,False
7431,4,14,True
7432,9,5,True
7433,27,4,False
7434,5,5,True
7435,2,12,False
7436,5,4,False
7437,16,3,True
7438,11,5,True
7439,3,9,False
7440,3,7,False
7441,23,6,False
7442,2,4,True
7443,33,4,False
7444,3,4,True
7445,16,3,True
7446,2,4,True
7447,3,13,False
7448,4,3,False
7449,6,14,True
7450,5,3,True
7451,2,10,False
7452,3,15,True
7453,4,6,False
7454,5,5,False
7455,9,4,True
7456,5,10,False
7457,16,9,False
7458,7,4,True
7459,4,7,False
7460,6,14,False
7461,11,6,True
7462,5,5,False
7463,2,5,True
7464,32,14,False
7465,2,4,True
7466,30,5,True
7467,4,8,False
7468,5,11,True
7469,11,5,True
7470,24,7,True
7471,38,13,True
7472,2,6,False
7473,3,11,False
7474,33,10,False
7475,2,4,True
7476,13,12,False
7477,8,3,False
7478,2,10,True
7479,9,6,True
7480,3,12,True
7481,2,10,True
7482,10,5,False
7483,3,3,False
7484,3,15,False
7485,3,10,False
7486,9,5,True
7487,12,4,True
7488,3,5,True
7489,12,11,False
7490,3,7,False
7491,20,12,False
7492,35,4,False
7493,2,7,False
7494,8,4,False
7495,3,11,True
7496,2,3,False
7497,3,4,False
7498,6,4,True
7499,3,3,True
7500,9,4,True
7501,29,13,True
7502,34,5,True
7503,4,11,True
7504,9,4,True
7505,26,12,False
7506,3,13,True
7507,47,8,False
7508,16,15,False
7509,2,12,False
7510,15,5,True
7511,4,4,True
7512,10,7,False
7513,4,6,True
7514,2,10,True
7515,7,3,False
7516,22,6,True
7517,2,14,True
7518,29,3,True
7519,4,13,False
7520,5,8,False
7521,21,7,True
7522,3,10,True
7523,2,4,True
7524,16,15,False
7525,3,4,True
7526,3,3,True
7527,5,4,False
7528,19,3,True
7529,7,4,True
7530,3,3,True
7531,12,3,False
7532,3,15,True
7533,16,14,True
7534,3,3,True
7535,29,15,True
7536,3,6,False
7537,12,4,True
7538,5,15,True
7539,5,8,False
7540,2,7,True
7541,8,10,False
7542,13,14,False
7543,21,3,False
7544,16,3,False
7545,2,3,False
7546,5,6,True
7547,13,5,False
7548,3,8,True
7549,2,4,True
7550,3,5,False
7551,2,9,True
7552,2,4,True
7553,3,9,False
7554,3,4,False
7555,5,14,True
7556,2,3,False
7557,10,12,False
7558,7,4,False
7559,15,4,True
7560,25,4,True
7561,20,3,True
7562,3,4,False
7563,3,6,True
7564,4,8,False
7565,3,3,True
7566,2,11,False
7567,2,4,True
7568,16,9,True
7569,2,4,True
7570,3,6,True
7571,2,13,True
7572,6,9,False
7573,5,3,True
7574,3,3,True
7575,12,4,False
7576,11,13,False
7577,2,9,False
7578,2,15,False
7579,2,3,False
7580,5,3,True
7581,6,15,False
7582,4,4,True
7583,4,3,False
7584,14,8,True
7585,3,3,True
7586,6,8,True
7587,18,8,True
7588,2,4,True
7589,2,7,True
7590,2,9,True
7591,8,6,False
7592,3,6,True
7593,3,3,True
7594,3,3,True
7595,3,8,False
7596,41,13,False
7597,10,4,False
7598,35,3,True
7599,3,13,False
7600,3,3,True
7601,2,7,False
7602,2,3,True
7603,7,8,True
7604,7,4,False
7605,4,4,True
7606,8,4,False
7607,45,12,False
7608,8,10,True
7609,2,12,True
7610,3,4,False
7611,17,4,True
7612,2,7,True
7613,6,3,False
7614,51,15,False
7615,2,4,True
7616,2,3,False
7617,10,8,True
7618,21,5,False
7619,3,5,True
7620,8,7,False
7621,27,4,False
7622,2,4,True
7623,2,4,True
7624,30,6,True
7625,2,12,False
7626,3,5,True
7627,4,4,False
7628,6,3,False
7629,4,3,False
7630,2,12,False
7631,18,3,True
7632,3,3,True
7633,3,3,True
7634,14,4,False
7635,3,4,False
7636,4,5,True
7637,18,8,False
7638,3,3,True
7639,5,4,False
7640,11,5,False
7641,14,15,False
7642,5,10,False
7643,3,4,False
7644,17,3,False
7645,20,7,True
7646,8,4,False
7647,6,3,True
7648,7,4,False
7649,16,8,True
7650,2,4,True
7651,6,3,False
7652,4,5,False
7653,5,8,True
7654,14,7,False
7655,21,6,False
7656,2,3,False
7657,10,8,False
7658,13,4,False
7659,3,15,True
7660,3,7,False
7661,15,5,True
7662,12,3,True
7663,3,3,False
7664,11,3,False
7665,2,3,False
7666,45,13,True
7667,4,4,False
7668,5,9,False
7669,3,11,False
7670,12,3,False
7671,19,8,False
7672,3,3,True
7673,3,4,True
7674,13,3,False
7675,2,4,True
7676,2,9,False
7677,6,10,True
7678,7,7,True
7679,3,4,False
7680,17,5,False
7681,30,5,False
7682,2,4,True
7683,2,3,False
7684,3,6,True
7685,7,7,True
7686,4,6,False
7687,11,4,True
7688,31,7,False
7689,11,4,False
7690,8,7,False
7691,4,7,False
7692,3,11,True
7693,13,8,False
7694,31,4,False
7695,2,5,True
7696,2,3,False
7697,3,6,False
7698,3,12,True
7699,2,11,True
7700,2,5,True
7701,10,6,False
7702,7,14,True
7703,4,4,True
7704,5,10,True
7705,2,3,False
7706,2,14,False
7707,24,3,True
7708,4,4,False
7709,3,14,True
7710,3,3,True
7711,3,9,False
7712,3,8,True
7713,3,6,True
7714,6,3,True
7715,3,4,False
7716,8,8,False
7717,6,5,True
7718,5,15,True
7719,2,6,True
7720,6,9,True
7721,2,4,True
7722,5,5,False
7723,2,7,False
7724,14,15,False
7725,8,6,False
7726,10,4,False
7727,11,3,False
7728,9,6,False
7729,3,8,False
7730,5,3,False
7731,10,5,True
7732,15,8,False
7733,2,3,True
7734,8,5,True
7735,7,7,True
7736,5,13,False
7737,10,5,False
7738,2,3,False
7739,6,9,False
7740,32,4,False
7741,2,4,True
7742,3,8,False
7743,3,7,False
7744,6,13,True
7745,9,4,True
7746,37,15,False
7747,14,7,True
7748,17,4,True
7749,12,5,True
7750,6,6,True
7751,2,12,False
7752,3,4,False
7753,2,10,True
7754,3,4,True
7755,3,8,False
7756,5,3,True
7757,10,13,True
7758,23,14,False
7759,2,6,True
7760,2,4,True
7761,2,6,False
7762,8,5,True
7763,2,12,False
7764,5,4,True
7765,2,3,False
7766,2,15,False
7767,48,7,True
7768,8,15,True
7769,2,14,False
7770,5,12,True
7771,2,7,False
7772,3,3,True
7773,7,7,False
7774,4,13,False
7775,21,12,False
7776,2,14,True
7777,22,15,True
7778,6,13,False
7779,9,3,False
7780,12,4,False
7781,7,3,True
7782,10,14,False
7783,2,3,True
7784,20,12,False
7785,21,4,True
7786,2,8,False
7787,33,3,False
7788,6,6,True
7789,6,6,False
7790,4,3,True
7791,19,5,False
7792,3,12,False
7793,4,3,False
7794,13,6,False
7795,2,15,False
7796,4,3,True
7797,3,8,False
7798,24,5,True
7799,3,4,True
7800,5,4,False
7801,3,6,True
7802,4,3,True
7803,34,4,False
7804,3,6,True
7805,6,6,True
7806,35,7,False
7807,4,5,False
7808,2,3,False
7809,16,5,False
7810,25,12,True
7811,20,7,True
7812,2,5,True
7813,6,3,False
7814,6,10,False
7815,28,6,True
7816,7,6,True
7817,18,4,True
7818,3,6,True
7819,15,4,False
7820,11,7,True
7821,2,3,False
7822,2,3,True
7823,53,15,False
7824,2,4,True
7825,5,4,False
7826,9,13,True
7827,34,4,False
7828,29,11,True
7829,15,8,False
7830,2,3,True
7831,49,5,False
7832,11,8,False
7833,9,3,False
7834,3,3,True
7835,12,3,True
7836,4,13,True
7837,12,4,True
7838,3,9,False
7839,3,14,False
7840,21,4,False
7841,5,10,True
7842,11,3,False
7843,2,5,True
7844,2,3,False
7845,6,6,False
7846,7,3,True
7847,2,3,True
7848,2,4,True
7849,3,4,False
7850,4,3,True
7851,4,7,True
7852,30,4,False
7853,3,14,False
7854,6,7,False
7855,4,6,False
7856,25,3,False
7857,8,14,False
7858,2,6,True
7859,11,6,True
7860,31,3,False
7861,3,4,False
7862,10,11,False
7863,3,8,True
7864,15,4,False
7865,2,4,True
7866,4,15,False
7867,3,4,False
7868,19,6,True
7869,4,11,False
7870,2,3,True
7871,19,6,False
7872,10,3,True
7873,3,3,True
